# XN00 - RPI-UW Parkfield Calibration Array
# Station, Lat, Lon, Elevation, Success Period (day), EQ Period(day), Period Ratio, Begin, End, Successful, Total, Name
SAGE,35.98,-120.52,791 m,478.0,239.0,50.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,2,XN.SAGE,class edu.sc.seis.sod.velocity.network.VelocityStation
CRAB,36.01,-120.55,859 m,478.0,119.5,25.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,4,XN.CRAB,class edu.sc.seis.sod.velocity.network.VelocityStation
ALEX,35.98,-120.46,774 m,478.0,239.0,50.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,2,XN.ALEX,class edu.sc.seis.sod.velocity.network.VelocityStation
POND,36.01,-120.57,735 m,?,119.5,.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,4,XN.POND,class edu.sc.seis.sod.velocity.network.VelocityStation
STGI,36.03,-120.59,782 m,?,183.5,.00,AD 2001.10.13 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,2,XN.STGI,class edu.sc.seis.sod.velocity.network.VelocityStation
PRIS,35.98,-120.49,638 m,239.0,159.3,66.67,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,2,3,XN.PRIS,class edu.sc.seis.sod.velocity.network.VelocityStation
KARL,36.01,-120.52,1005 m,?,239.0,.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,2,XN.KARL,class edu.sc.seis.sod.velocity.network.VelocityStation
JETS,35.96,-120.51,859 m,478.0,239.0,50.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,2,XN.JETS,class edu.sc.seis.sod.velocity.network.VelocityStation
POST,36.03,-120.57,835 m,?,239.0,.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,2,XN.POST,class edu.sc.seis.sod.velocity.network.VelocityStation
PAKD,35.98,-120.56,695 m,239.0,79.7,33.33,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,2,6,XN.PAKD,class edu.sc.seis.sod.velocity.network.VelocityStation
LEEP,35.99,-120.51,1022 m,478.0,95.6,20.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,5,XN.LEEP,class edu.sc.seis.sod.velocity.network.VelocityStation
POWR,36.01,-120.53,953 m,?,159.3,.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,3,XN.POWR,class edu.sc.seis.sod.velocity.network.VelocityStation
RAIN,35.98,-120.49,729 m,?,239.0,.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,2,XN.RAIN,class edu.sc.seis.sod.velocity.network.VelocityStation
NOXV,35.96,-120.56,697 m,478.0,119.5,25.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,4,XN.NOXV,class edu.sc.seis.sod.velocity.network.VelocityStation
GLEN,35.93,-120.56,798 m,159.3,59.8,37.50,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,3,8,XN.GLEN,class edu.sc.seis.sod.velocity.network.VelocityStation
VINE,35.95,-120.54,610 m,159.3,59.8,37.50,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,3,8,XN.VINE,class edu.sc.seis.sod.velocity.network.VelocityStation
CVCR,35.99,-120.53,830 m,?,239.0,.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,0,2,XN.CVCR,class edu.sc.seis.sod.velocity.network.VelocityStation
CGAS,35.97,-120.50,658 m,478.0,159.3,33.33,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,1,3,XN.CGAS,class edu.sc.seis.sod.velocity.network.VelocityStation
BUZZ,36.02,-120.60,635 m,239.0,239.0,100.00,AD 2001.06.24 00:00:00.000 GMT,AD 2002.10.15 00:00:00.000 GMT,2,2,XN.BUZZ,class edu.sc.seis.sod.velocity.network.VelocityStation
