# II - Global Seismograph Network (GSN - IRIS/IDA)
# Station, Lat, Lon, Elevation, Success Period (day), EQ Period(day), Period Ratio, Begin, End, Successful, Total, Name
JTS,10.29,-84.95,340 m,116.0,33.3,28.69,AD 1995.04.23 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,35,122,Las Juntas de Abangares Costa Rica,class edu.sc.seis.sod.velocity.network.VelocityStation
ESK,55.32,-3.20,242 m,84.7,21.5,25.32,AD 1987.11.13 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,80,316,Eskdalemuir Scotland UK,class edu.sc.seis.sod.velocity.network.VelocityStation
KAPI,-5.01,119.75,30 m,20.6,12.9,62.80,AD 1999.02.06 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,130,207,Kappang Sulawesi Indonesia,class edu.sc.seis.sod.velocity.network.VelocityStation
TLY,51.68,103.64,579 m,8.9,7.0,78.75,AD 1990.10.12 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,645,819,Talaya Russia,class edu.sc.seis.sod.velocity.network.VelocityStation
RPN,-27.13,-109.33,110 m,330.0,24.0,7.27,AD 1987.06.15 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,21,289,Rapanui Easter Island Chile,class edu.sc.seis.sod.velocity.network.VelocityStation
ASCN,-7.93,-14.36,173 m,213.3,32.1,15.04,AD 1994.10.01 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,20,133,Butt Crater Ascension Island,class edu.sc.seis.sod.velocity.network.VelocityStation
SACV,14.97,-23.61,387 m,183.2,52.4,28.57,AD 2000.05.29 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,12,42,Santiago Island Cape Verde,class edu.sc.seis.sod.velocity.network.VelocityStation
MSEY,-4.67,55.48,475 m,673.3,269.3,40.00,AD 1995.05.15 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,6,15,Mahe Seychelles,class edu.sc.seis.sod.velocity.network.VelocityStation
FFC,54.72,-101.98,338 m,23.6,9.8,41.77,AD 1993.08.28 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,198,474,Flin Flon Canada,class edu.sc.seis.sod.velocity.network.VelocityStation
BRVK,53.06,70.28,330 m,8.8,6.3,71.94,AD 1994.09.01 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,487,677,Borovoye Kazakhstan,class edu.sc.seis.sod.velocity.network.VelocityStation
WRAB,-19.93,134.36,366 m,12.4,6.6,53.34,AD 1994.03.27 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,359,673,Tennant Creek NT Australia,class edu.sc.seis.sod.velocity.network.VelocityStation
PFO,33.61,-116.46,1280 m,24.2,8.9,36.59,AD 1986.10.24 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,296,809,Pinon Flat California USA,class edu.sc.seis.sod.velocity.network.VelocityStation
NVS,54.84,83.23,150 m,11.2,8.8,78.79,AD 1992.07.15 00:00:00.000 GMT,AD 1994.02.16 00:00:00.000 GMT,52,66,Novosibirsk Russia,class edu.sc.seis.sod.velocity.network.VelocityStation
TAU,-42.91,147.32,132 m,57.2,10.9,19.04,AD 1994.01.17 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,79,415,Hobart Tasmania Australia,class edu.sc.seis.sod.velocity.network.VelocityStation
RAYN,23.52,45.50,631 m,18.1,13.4,73.94,AD 1996.01.01 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,210,284,Ar Rayn Saudi Arabia,class edu.sc.seis.sod.velocity.network.VelocityStation
DGAR,-7.41,72.45,1.0 m,123.7,12.5,10.14,AD 2004.01.22 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,7,69,Diego Garcia Chagos Islands Indian Ocean,class edu.sc.seis.sod.velocity.network.VelocityStation
NIL,33.65,73.27,629 m,37.1,18.4,49.56,AD 1994.12.18 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,113,228,Nilore Pakistan,class edu.sc.seis.sod.velocity.network.VelocityStation
PALK,7.27,80.70,460 m,29.8,16.5,55.47,AD 2000.08.22 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,71,128,Pallekele Sri Lanka,class edu.sc.seis.sod.velocity.network.VelocityStation
KWAJ,8.80,167.61,0.0 m,363.0,13.2,3.63,AD 1999.06.22 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,7,193,Kwajalein Atoll Pacific Ocean,class edu.sc.seis.sod.velocity.network.VelocityStation
NNA,-11.99,-76.84,575 m,128.6,42.3,32.90,AD 1988.06.22 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,51,155,Nana Peru,class edu.sc.seis.sod.velocity.network.VelocityStation
KIV,43.96,42.69,1210 m,9.2,6.6,71.84,AD 1988.09.14 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,704,980,Kislovodsk Russia,class edu.sc.seis.sod.velocity.network.VelocityStation
KDAK,57.78,-152.58,152 m,28.3,8.9,31.27,AD 1997.06.09 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,116,371,Kodiak Island Alaska USA,class edu.sc.seis.sod.velocity.network.VelocityStation
AAK,42.64,74.49,1645 m,13.1,8.5,64.88,AD 1990.10.12 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,436,672,Ala Archa Kyrgyzstan,class edu.sc.seis.sod.velocity.network.VelocityStation
NRIL,69.50,88.44,92 m,21.7,16.0,73.94,AD 1992.12.15 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,227,307,Norilsk Russia,class edu.sc.seis.sod.velocity.network.VelocityStation
BORG,64.75,-21.33,110 m,100.6,21.5,21.39,AD 1994.07.31 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,43,201,Borgarfjordur Asbjarnarstadir Iceland,class edu.sc.seis.sod.velocity.network.VelocityStation
OBN,55.11,36.57,160 m,15.6,7.0,44.56,AD 1988.09.14 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,414,929,Obninsk Russia,class edu.sc.seis.sod.velocity.network.VelocityStation
LVZ,67.90,34.65,630 m,30.7,10.6,34.55,AD 1992.12.01 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,161,466,Lovozero Russia,class edu.sc.seis.sod.velocity.network.VelocityStation
COCO,-12.19,96.83,1.0 m,138.4,14.2,10.25,AD 1996.12.15 00:00:00.000 GMT,AD 2499.01.01 00:00:00.000 GMT,25,244,West Island Cocos (Keeling) Islands,class edu.sc.seis.sod.velocity.network.VelocityStation
